aleaf,awood,aroot,tleaf,twood,troot,location,scenario
0.0006828782775941749,0.0,0.0010680916649549914,0.003917783988838495,0.0,0.013910822171245816,silves,hist
0.0037784860481874993,0.0,0.0007807731351458332,0.007013682625217862,0.0,0.030170429521260745,silves,hist
0.0003076896453333333,0.0,0.0035384309213333334,0.024656856138014535,0.0,0.02840456422766382,silves,hist
0.001071777335,0.0,8.6900865e-05,0.002089303317541619,0.0,0.001973671562411475,silves,hist
5.718940874999999e-05,0.0,0.00015560839125,0.0009064246744869595,0.0,3.123421640333629e-05,silves,hist
0.00064110930575,0.0,0.00014312226091666667,0.005737453635374879,0.0,0.0030862574766968905,silves,hist
0.003828480927,0.0,0.001601988473,0.010548461170412837,0.0,0.004853187749219962,silves,hist
0.0005467612886666666,0.0,0.0009512148446666665,0.007161364892989388,0.0,0.0010757612776685313,silves,hist
0.0007348778708333335,0.0,0.0019374052958333336,0.021305043289499198,0.0,0.005959238485774524,silves,hist
0.00043566685824999996,0.0,0.0007146086750833332,0.00711666802889219,0.0,0.006267113268052312,silves,hist
0.0032299661253125007,0.0,0.0002016047913541667,0.006597852820494283,0.0,0.0032590943427896675,silves,hist
0.0009345773669374999,0.0,0.0015659640830624998,0.000538004617754596,0.0,0.01603486756153238,silves,hist
0.00036631867429166674,0.0,0.0007231048923750001,0.0016896261057060837,0.0,0.004624178524255522,silves,hist
0.0026105140684375004,0.0,0.0026499676815625005,0.031237594071448407,0.0,0.0028737641436673736,silves,hist
0.00039637749906250004,0.0,0.0016494418509375003,0.0047805360093882455,0.0,0.01515036759909867,silves,hist
0.0006074368790000001,0.0,0.0010454525876666667,0.004366620437501345,0.0,0.012960854528555095,silves,hist
0.0007593342990625,0.0,0.005026069884270833,0.013248206311004282,0.0,0.032066469297088215,silves,hist
0.0005721759004166665,0.0,0.0005866613662499999,0.009631654458506904,0.0,0.0077151464321954626,silves,hist
0.00011366376175,0.0,0.00032141283825000004,0.0027089950976981036,0.0,0.001439443469417353,silves,hist
0.0014271199158541667,0.0,0.0006832237674791666,0.0076520371743459565,0.0,0.008891916365591697,silves,hist
0.000155602101,0.0,0.0005065344990000001,0.004233525265669095,0.0,0.0018007626898458836,silves,hist
0.0018718092491666664,0.0,0.00015176831749999997,0.00870408451072787,0.0,0.006299394437241072,silves,hist
0.00016729320425,0.0,0.00019151259575,0.0020196614367388468,0.0,0.0006888312173122237,silves,hist
2.7348036800000004e-05,0.0,0.0001679950832,0.0007575294073920362,0.0,0.001460219285990166,silves,hist
4.765592414999999e-05,0.0,0.00014201939585,0.001148143201906696,0.0,0.0002799341982830231,silves,hist
0.0005476448788333332,0.0,0.0006269285878333331,0.0011968143263913346,0.0,0.00431851052254675,silves,hist
0.00010799564525,0.0,4.546175475e-05,0.0009677647044288655,0.0,0.0006953094924178813,silves,hist
0.0008581869566875,0.0,0.0012673534933125,0.0018240213825605426,0.0,0.014192724317989434,silves,hist
0.00014723039239999998,0.0,1.4561247599999999e-05,0.0010200688201660974,0.0,0.00032174761101131196,silves,hist
2.07404955e-05,0.0,0.00018410390449999999,0.00033909115475099156,0.0,0.0005538315139335674,silves,hist
0.0003254613223333334,0.0,0.0005144388643333334,0.006714804225311003,0.0,0.0023350591488603477,silves,hist
0.002053278197395833,0.0,0.0008034566859374999,0.017584750604766133,0.0,0.023279383476406155,silves,hist
0.0016053509009999998,0.0,0.002216913149,0.010853015066511098,0.0,0.019442175843804876,silves,hist
0.00030825732031250003,0.0,0.0009563880963541668,0.00018722822241861922,0.0,0.00978662954898325,silves,hist
6.542751442499999e-06,0.0,1.2630146557499998e-05,9.838441560896227e-05,0.0,0.00015564387469044354,silves,hist
0.0015877753919999998,0.0,0.000598490208,0.016923359590558247,0.0,0.0021189259044329385,silves,hist
0.00027294786225,0.0,6.247193775000001e-05,0.0006358071692893451,0.0,0.001987791025984964,silves,hist
0.00031754787925000007,0.0,0.002706717637416667,0.022302681922932777,0.0,0.010212808190312174,silves,hist
0.0004165447893333335,0.0,0.002033718677333334,0.008112885972498008,0.0,0.016247620576228368,silves,hist
0.017851513995000002,0.0016529179625,0.0025344742091666667,0.11115967937576633,1.0429377381259022,0.05280808650569307,silves,hist
0.00010770371250000001,0.000515975925,0.0013801103625,0.0163035143286902,0.009550286682286954,0.011025394984103591,silves,hist
0.0038828995875,0.0023297397525,0.005292248326666667,0.07295246804347164,0.5505993411609879,0.09339958290826252,silves,hist
0.0017811734375000002,0.00036763419750000006,0.00013109436500000003,0.015518879110908206,0.044423587853219655,0.018805678039566755,silves,hist
0.005292721359583332,0.008434084756458331,0.0015040467172916666,0.028489108808263688,0.22482884214711454,0.07349862385988672,silves,hist
0.0012643226431666669,0.0032490151644166674,0.0013672326257500003,0.016333630878502533,0.04792039277409044,0.010162825663875571,silves,hist
0.00114438720075,0.001782922088125,0.000389755061125,0.009180852499837848,0.09754798306646634,0.021146884610518005,silves,hist
0.004280435874999999,0.0020688773395833326,0.02218692595208333,0.1519074411934463,0.773320170606786,0.0685704277220106,silves,hist
0.005677134787291665,0.0009368945424999999,0.0023087758368749993,0.014269548934324545,0.1922359714774387,0.023813346168777158,silves,hist
0.0029193381481666665,0.002265754980666667,0.0035293491045,0.05164420844531051,0.6550699111635999,0.06116986151422953,silves,hist
0.0026183569641666663,0.000323012261,0.0009739309081666666,0.023175843244235647,0.2911860301328836,0.01481533034251888,silves,hist
0.001042473059291667,0.00018259878427083338,0.0014309104731041668,0.013973983165274673,0.05669562162690244,0.004388188284708567,silves,hist
0.0003946815479166666,0.0001855003275208333,0.002577270507895833,0.017842635117554906,0.038872639690457324,0.009002902148059598,silves,hist
0.005978476627750001,0.00489148087725,0.001918227795,0.046370123159342934,0.7690410186978481,0.05755734752386092,silves,hist
0.00102736519375,0.0020204848810416666,0.0024314309585416662,0.04477989449138346,0.0060398812772277655,0.024593773784427,silves,hist
0.0009871788125416668,0.0022844661525833333,0.0008631354015416667,0.00881050545449699,0.19471702939222396,0.009839901941638304,silves,hist
0.007778152634750002,0.0032172407491666668,0.00414456308275,0.0036628397101898425,0.8210417086162826,0.1220190552685959,silves,hist
0.0015737473112499999,0.006333687949375,0.002412219239375,0.06120916508088742,0.43124612148622654,0.07583257110524241,silves,hist
0.0007636573631041667,0.0012470734920416665,0.0035940938281875,0.009791129237124743,0.42164433441823396,0.0013751566551353524,silves,hist
0.0027260590323958333,0.0006857653698958333,0.001122161514375,0.037627450937399685,0.3522559738605064,0.0048107635248194405,silves,hist
0.005319665889999999,0.008264480936249999,0.011747595507083331,0.07414018302185657,1.1863089964290907,0.18759486670983405,silves,hist
0.0006424461512499999,0.00629597228225,0.0016275302498333334,0.03375651694152188,0.5660840912616802,0.023835212491324153,silves,hist
0.0005267432898750002,0.0005320639291666668,0.0031977042142916677,0.019153464203531794,0.036832028211945415,0.017151331114296908,silves,hist
0.0010704702915416665,0.0003827379813333333,0.0009389041104583333,0.004996292403695644,0.167532475095221,0.007362429949622685,silves,hist
0.0006610899484166667,0.0041071971263333335,0.0064843077919166684,0.0866987816592156,0.7294224039567806,0.026778793613708968,silves,hist
0.005161083214,0.0018432440050000002,0.005283966147666667,0.08151253221152419,0.523623137906599,0.05505938497341447,silves,hist
0.0008359666859166666,0.005105078111083333,0.0005519003363333334,0.03562358209006749,0.5000135296039113,0.03933815459718684,silves,hist
0.0006309692808333335,0.0006516084629166667,0.0010761859229166668,0.013239390087533453,0.04479078649151619,0.003539721224050696,silves,hist
0.0079747194011875,0.002796529732208333,0.0015211892499374998,0.08288972777957047,0.10335200907324776,0.048441792016215166,silves,hist
0.0023385608012499995,0.0018232846924999995,0.006407920839583332,0.03473263358093751,0.420332085265109,0.050487798789124905,silves,hist
0.009133651645000003,0.0017059981520833338,0.010157250536250002,0.11823243644671999,0.20258543903874174,0.09359133407786759,silves,hist
0.00022358820950000002,0.0001284225185,5.730407200000001e-05,0.002978675806910167,0.019482640713688246,0.0018207700488796683,silves,hist
0.008232609803999999,0.0011291253029791664,0.002072445176354166,0.08649831805674621,0.04789264960650365,0.0022188406848473283,silves,hist
0.0010644803895000002,0.000101691501,0.00014597650950000002,0.007141733562643128,0.042531764428950486,0.006103712156386459,silves,hist
9.689859749999999e-05,0.0007318694069999999,8.321879549999998e-05,0.00043775230630975346,0.010654079733858443,0.0024177194241006813,silves,hist
0.0007450654347499999,0.0012884590224999997,0.0024480721427499997,0.02726929691966473,0.130864695806551,0.0023430698644257156,silves,hist
0.0025762274589999994,0.0008928647043333331,0.001080536903333333,0.036653060029389395,0.17474666484940982,0.010767847879837146,silves,hist
0.0066931618795,0.0017726938641250002,0.004787930156375001,0.009661579849845926,0.3201510798352483,0.031494608806148086,silves,hist
0.00010714496925,0.00034349416612500006,0.00038971356462500005,0.0019937036117514003,0.0015627227391408782,0.003021661369054797,silves,hist
0.0007787367866666667,0.0035248086133333333,0.003893683933333333,0.0608538978378905,0.6504021907176044,0.022084378372641898,silves,hist
0.0020820325985,0.004049457898,0.0015089961035,0.028043082465755532,0.39567796858947035,0.024874269062341456,silves,hist
0.0006196011052500001,0.004956808842000001,0.003602865686083334,0.041925282775807406,0.37883068777818135,0.07542842961468929,silves,hist
0.000890740455625,0.001648220528125,0.0030720025162499997,0.04547725235796929,0.34348510087926604,0.032478506726294126,silves,hist
6.228720525e-05,9.543085575e-05,0.000299435739,0.002334236818506978,0.01950261555868731,0.0023652136531786376,silves,hist
0.0006075014475833336,0.006048601369416668,0.003909139749666667,0.035624662937444165,0.25245989214065917,0.06966609301991143,silves,hist
0.0020502698062500003,0.0005558509252500001,0.0046837274685000005,0.005049388289141878,0.5351781474903089,0.037856416943412526,silves,hist
0.001999215900166667,0.0021680685944375,0.0012360017220625003,0.016074496847108037,0.362021946631212,0.003464942784952486,silves,hist
0.0045693176720625,0.003283859509,0.0007885583689375,0.020894467120406043,0.1342748814297056,0.0047581138243637825,silves,hist
0.012062863791666666,0.004644202559791667,0.03154438881520834,0.3036797696766996,0.8651217822524105,0.38990163920300236,silves,hist
0.00022359934916666663,0.00026443053466666664,0.0010674438495,0.009444518615236291,0.02036801065238198,0.0014758647008615863,silves,hist
0.0012623207456666668,0.002585276985666667,0.000562256402,0.027421062698180856,0.04184043669857796,0.013137129066949681,silves,hist
0.0010896067933333334,0.00223480577,0.0011229621033333333,0.01996940932363432,0.05813894748750168,0.025621713218393728,silves,hist
0.0002704404203125001,0.0015469192041875004,0.0010673381921666668,0.015076218676838006,0.13267635819001197,0.0029491194130908463,silves,hist
3.99553245e-05,0.0002467082735,0.000220705602,0.0023343483482143696,0.003694341522370599,0.0013736365672972098,silves,hist
0.0027586312800000003,0.006314679414375001,0.008168134805625001,0.11018683742622756,0.9750775615138909,0.04022428535586966,silves,hist
0.011573887949375007,0.008552591898333338,0.01705870231895834,0.08909276034440018,0.9848596146441612,0.28106927566342144,silves,hist
0.0009960486250000001,0.000524074815,0.0009316885600000001,0.005957095213465223,0.12053817948947458,0.006064362101940386,silves,hist
0.0031316395637916656,0.006831408428979165,0.0011224017905624999,0.061749306000684234,0.6365834708891969,0.008975428090198521,silves,hist
5.965837199999999e-05,0.00031403504149999994,0.0002891773865,0.00031516805807002037,0.038775946779037916,0.005395986684756805,silves,hist
0.00044939823131041667,0.00037970545747083333,0.0010934555895520833,0.0016293920459286956,0.09447476134115872,0.011562820668630845,silves,hist
0.0036017284710833327,0.002194256908354166,0.0011976621372291666,0.021075349441039174,0.16192120411137162,0.02024634310114001,silves,hist
0.007964755222083333,0.0019321508625000001,0.00727776824875,0.1095231044272775,1.1972545035411717,0.018039451723533464,silves,hist
0.00019500471731249999,0.0003851945033333333,0.001345773296020833,0.014991967002149003,0.1531519452865423,0.013900349013656178,silves,hist
0.0008034539986250001,0.0021024964449999997,0.003101182256375,0.004542966247639626,0.0670278256191719,0.03158456146460469,silves,hist
0.000240093325,0.0002064802595,0.0014741730155,0.00209007691059857,0.08843866150510066,0.0051700097034304724,silves,hist
0.0004190446183333333,0.00128754838375,0.0009969206645833333,0.016390686310363216,0.15326796424312067,0.016230130817651543,silves,hist
0.0012718642431249999,0.005225891175833334,0.00042395474770833333,0.022613394181470705,0.09138491864589712,0.049238665520648754,silves,hist
0.0011448519599999997,0.008983907741666667,0.002591817631666666,0.06125235618956561,0.7414987453060923,0.005498948368577802,silves,hist
0.003403582082583334,0.0032501419067291677,0.004505561527354168,0.05218865251104817,0.624464292647353,0.07514070219691117,silves,hist
6.0676649500000007e-05,0.00028029390300000006,8.859864750000002e-05,0.002225720322163954,0.016126533965921095,0.0009213944586664377,silves,hist
0.00096184126,0.000592683875,0.0011548868650000002,0.009901573651282946,0.004330880046484646,0.019338106287291497,silves,hist
0.00143545963875,0.000244912545,0.00013379481625,0.010772817969346123,0.07993046029285608,0.00451128619926134,silves,hist
0.005734875349999999,0.005113597187083333,0.008267778629583332,0.0804541535569784,1.3472621170540617,0.1565150759346694,silves,hist
0.01598028473166667,0.00128269844,0.004115324161666667,0.0678348092221212,0.3243250079429014,0.029036764571915143,silves,hist
0.0009062205800000001,0.0025994221900000006,0.0012639392300000001,0.0006095430894179607,0.2492835195024689,0.02871859918295304,silves,hist
0.003862102120625001,0.0007807260200833334,0.0020016486259583337,0.01314402044854468,0.0847010516523479,0.023242748969247065,silves,hist
0.0009244484603749998,0.004216782450833333,0.007833484322124998,0.021953486487462936,0.4115641885114285,0.09787481777283649,silves,hist
0.0008818938697708334,0.0003485746520833334,0.0015581286948125,0.01782140065692756,0.17323132687119525,0.00941696697492519,silves,hist
0.0013034764425833333,0.0020575537234166666,0.0009479828673333333,0.01532590582979425,0.045060071298558,0.030808002204750724,silves,hist
0.005514166278833334,0.00197572354525,0.0014399341092500002,0.02863547999424277,0.028632673813605795,0.03372673193011309,silves,hist
0.0005593040021874999,0.0006889976838541665,0.005236382397291666,0.037724298486111786,0.42062963154044125,0.023221939208065968,silves,hist
0.002287110588583333,0.0020073045059374995,0.005437970388812499,0.014464985363410182,0.17443006301960295,0.0524923612688592,silves,hist
0.0010630590039375,0.000271115719125,0.0005683917269375,0.0005351050002975796,0.03027763212506829,0.0057932606278952165,silves,hist
0.0013558431145,0.002429000792,0.00040308849350000005,0.02108641888769396,0.07498749886228218,0.016713585084544926,silves,hist
0.015884794550624998,0.0026793629362499996,0.003308193013125,0.016141858327045615,0.9273472124927454,0.15569547469801304,silves,hist
0.0019579878225000004,0.016832379183750003,0.00647399199375,0.07049008886162918,1.8468052754699869,0.0804495636158814,silves,hist
0.0007333501947916665,0.004525818345,0.0031219765435416664,0.013298731205211712,0.35754761417674386,0.034137145398558714,silves,hist
0.0018431990624999998,0.0004497405712499999,0.0006561788662499999,0.01704579400558136,0.14537946405350566,0.016226848281220636,silves,hist
0.0003521704983333334,0.0010689410420000002,0.000236161393,0.003910638182502212,0.11940740687714432,0.001352400023397174,silves,hist
0.0021387896326875,0.0014018284109374999,0.0028677404063749998,0.039972407612423384,0.10710050154183391,0.029440101012750308,silves,hist
0.0053148223275000005,0.0035878772575000007,0.0030072664150000003,0.03839496856857609,0.7721773641777394,0.009149961366805357,silves,hist
0.008072528756874999,0.0015159678416666667,0.020730860234791666,0.19816752458234055,1.0169745943205724,0.17524372476008118,silves,hist
0.0015050290154166666,0.0009919509419791665,0.0029758528259374996,0.01363879757229488,0.3343029005231576,0.02875686815354008,silves,hist
0.007332392719999999,0.00156288052,0.00278981476,0.07680942275805314,0.7916174968014934,0.008571422697357223,silves,hist
0.0015608662831666663,0.0017825277671666662,0.00035096401633333323,0.0066605291130564775,0.18003287117808714,0.007091660680915674,silves,hist
0.0022044821044166665,0.0027183087603333328,0.008337251868583332,0.03433298974814377,0.8015374060278375,0.047642563006752674,silves,hist
0.0008552523825416667,0.002064180562375,0.0022249422884166666,0.027773418290541915,0.37052089596770643,0.004191648833049271,silves,hist
0.008624793453333331,0.00801518763333333,0.0014224135799999996,0.02343130201768181,0.3422460189080931,0.1465733465566935,silves,hist
0.0033588982573958337,0.0033588982573958337,0.0006441722685416667,0.03429422392908007,0.2824205306658664,0.007567141153832277,silves,hist
0.0005188458634999999,0.0008027811982499999,0.00031253313825,0.008611881272645498,0.0585806733958937,0.012128312603560214,silves,hist
8.321380816666669e-05,0.0008481407370833334,0.00034885788808333343,0.001722681582826853,0.0859554340241669,0.002636308789031593,silves,hist
