aleaf,awood,aroot,tleaf,twood,troot,location,scenario
0.0010146735545833333,0.0,8.227082874999999e-05,0.001977986242648717,0.0,0.0018685152917626235,belem,rcp26
5.5320575e-05,0.0,0.000150523425,0.0008768045566969853,0.0,3.021354563500354e-05,belem,rcp26
0.000226713024,0.0,5.0611776e-05,0.002028913715757014,0.0,0.0010913813902077517,belem,rcp26
0.003794820513999999,0.0,0.001587903619333333,0.010455717973755775,0.0,0.0048105180044516905,belem,rcp26
0.0005190581415,0.0,0.0009030189585,0.006798514871129785,0.0,0.0010212549078702454,belem,rcp26
0.00072532972875,0.0,0.00191223292125,0.021028230517617753,0.0,0.005881811122631692,belem,rcp26
0.00038079939099999987,0.0,0.0006246115423333331,0.006220401667083465,0.0,0.005477839019907453,belem,rcp26
0.003243736220625001,0.0,0.00020246427937500004,0.006625980998521929,0.0,0.0032729886184543395,belem,rcp26
0.00013076029475,0.0,0.00025811790525,0.0006031251560588216,0.0,0.0016506364246307477,belem,rcp26
0.0026566843744375,0.0,0.0026968357755625,0.031790071184833894,0.0,0.0029245903665516522,belem,rcp26
0.0003884140253125,0.0,0.0016163035246875,0.004684492028305226,0.0,0.01484598716639593,belem,rcp26
0.000533558158,0.0,0.0009183007753333332,0.0038355359015308835,0.0,0.01138450744009208,belem,rcp26
0.0007560581678124999,0.0,0.005004385015520833,0.013191047214206579,0.0,0.031928119215614136,belem,rcp26
0.0005623097467708335,0.0,0.0005765454365625,0.009465573743324733,0.0,0.007582112482242816,belem,rcp26
0.00010851671875000002,0.0,0.0003068582812500001,0.0025863235087944286,0.0,0.00137426106370518,belem,rcp26
0.0014077401462291668,0.0,0.0006739458371041666,0.007548125291431757,0.0,0.00877116737402094,belem,rcp26
0.00015039948299999998,0.0,0.000489598317,0.0040919756682724325,0.0,0.001740553474650771,belem,rcp26
0.0017946682420833333,0.0,0.00014551364124999999,0.008345371759845312,0.0,0.006039783779199787,belem,rcp26
0.000163465012,0.0,0.00018713018799999996,0.0019734452602096822,0.0,0.0006730686025694749,belem,rcp26
2.6574374400000003e-05,0.0,0.0001632425856,0.0007360992760930502,0.0,0.0014189104064684945,belem,rcp26
4.5752750624999994e-05,0.0,0.000136347749375,0.0011022912793230573,0.0,0.00026875482521625715,belem,rcp26
0.0005284398159791666,0.0,0.0006049431673541666,0.0011548438903451175,0.0,0.004167067006451841,belem,rcp26
0.00010833153104999998,0.0,4.5603148949999995e-05,0.0009707746259975211,0.0,0.0006974720294772945,belem,rcp26
0.0007991295088333333,0.0,0.0011801386245,0.0016984985616343793,0.0,0.013216030289040866,belem,rcp26
0.000145343562,0.0,1.4374638e-05,0.0010069961330081876,0.0,0.00031762425601858623,belem,rcp26
1.9929426300000002e-05,0.0,0.0001769044137,0.000325830796935,0.0,0.0005321736088492416,belem,rcp26
0.0003099133885833334,0.0,0.0004898630980833334,0.00639402469153762,0.0,0.0022235087357773803,belem,rcp26
0.002101778548958333,0.0,0.0008224350843749999,0.018000118862000702,0.0,0.02382926428856105,belem,rcp26
0.001625863638,0.0,0.002245240262,0.010991691939945874,0.0,0.01969060267655733,belem,rcp26
0.00030360860156250003,0.0,0.0009419651484375,0.00018440470034555292,0.0,0.009639040877812225,belem,rcp26
0.0015580254564583334,0.0,0.000587276376875,0.01660626886128742,0.0,0.002079223872651829,belem,rcp26
0.0002636566275,0.0,6.03453725e-05,0.0006141640847203604,0.0,0.0019201259675224304,belem,rcp26
0.00032276685525,0.0,0.00275120319475,0.022669231880584298,0.0,0.01038065815663451,belem,rcp26
0.0003993354315000001,0.0,0.0019496965185,0.007777705791789943,0.0,0.015576357548586002,belem,rcp26
0.018728035650000002,0.0017340773750000001,0.002658918641666667,0.11661769633516857,1.0941467007124994,0.055400999991592245,belem,rcp26
0.00010980361749999999,0.000526035935,0.0014070184474999998,0.01662138481301903,0.009736489128702789,0.01124035769538519,belem,rcp26
0.003967107468750001,0.0023802644812500003,0.005407020550000001,0.07453457765703864,0.562540109365778,0.09542512614189591,belem,rcp26
0.0017396546875,0.00035906472750000005,0.00012803858500000002,0.015157137548564688,0.04338808406714836,0.018367321937534854,belem,rcp26
0.005360722360416666,0.008542446063541665,0.0015233707427083334,0.02885513750696023,0.22771744807278282,0.07444293580128439,belem,rcp26
0.0012333333565833335,0.003169379904708334,0.0013337209553750003,0.015933284043795428,0.046745835952785114,0.009913728869875672,belem,rcp26
0.0011410861199999999,0.0017777790999999998,0.0003886307799999999,0.009154369561688991,0.0972665977373653,0.02108588465030829,belem,rcp26
0.0043208328,0.00208840252,0.02239631668,0.15334107872196873,0.7806184359809847,0.0692175661225839,belem,rcp26
0.005684183610166667,0.000938057806,0.0023116424505,0.014287266238336663,0.1924746547858184,0.02384291320663938,belem,rcp26
0.0029630175140000006,0.0022996553840000005,0.0035821555020000007,0.05241691313362224,0.6648711184386438,0.06208508976921339,belem,rcp26
0.002638575048854166,0.000325506454625,0.0009814512798541665,0.02335479942470637,0.29343447215114643,0.014929729413248207,belem,rcp26
0.001031842746291667,0.00018073678677083338,0.001416319183604167,0.013831487574065309,0.05611748466858809,0.004343441022845435,belem,rcp26
0.00037843420625,0.0001778640769375,0.0024711753668125,0.01710813057707462,0.037272420318992215,0.008632291391202085,belem,rcp26
0.006207725397500001,0.0050790480525,0.00199178355,0.048148217203918306,0.7985304218353358,0.05976442332786623,belem,rcp26
0.001021409953125,0.0020087729078125003,0.0024173368890625,0.04452032267750402,0.006004870410039408,0.024451213143231367,belem,rcp26
0.0009458459071874999,0.0021888161831249997,0.0008269961596874999,0.008441612014477252,0.18656428092916513,0.009427907953841031,belem,rcp26
0.00849007340875,0.003511709195833333,0.004523907728749999,0.00399809305426363,0.8961902273111939,0.13318724704224055,belem,rcp26
0.0015489447875,0.00623386795625,0.00237420225625,0.06024449828858609,0.4244496096867803,0.07463743696114186,belem,rcp26
0.0007811016504375001,0.001275560493375,0.0036761940061875,0.010014788799622677,0.43127599028568414,0.0014065694705936045,belem,rcp26
0.002875610480166666,0.0007233864201666666,0.001183723233,0.03969169081509174,0.3715807171073408,0.005074681745764039,belem,rcp26
0.005510714509999999,0.008561288613749997,0.012169494542916664,0.07680282762130398,1.2289136827661424,0.19433208313377712,belem,rcp26
0.00064653242,0.006336017716,0.0016378821306666667,0.03397122474235251,0.5696846603171475,0.02398681598955261,belem,rcp26
0.0005452351141875,0.0005507425395833333,0.003309962662895833,0.019825864786197998,0.03812505160277011,0.01775344491012021,belem,rcp26
0.0003740720370833334,0.0001337464266666667,0.0003280967029166667,0.0017459366150393224,0.058543627722939785,0.002572774967133689,belem,rcp26
0.0006767996837291666,0.004204798035083333,0.006638396897854166,0.08875903823253753,0.7467559497543126,0.02741514841030963,belem,rcp26
0.00554477553,0.001980276975,0.005676793994999999,0.08757244850631002,0.5625510462862932,0.05915268517068289,belem,rcp26
0.0008896387885416666,0.005432842698958332,0.0005873343458333333,0.03791074566490737,0.5321162173388443,0.04186380724123108,belem,rcp26
0.0006392762882500001,0.000660187194875,0.001090354416875,0.013413692886401934,0.045380478267147396,0.00358632331919911,belem,rcp26
0.008756705599875,0.00307075225275,0.0016703542473749998,0.09101774080118676,0.11348651545975089,0.05319190432621442,belem,rcp26
0.0024038805124999996,0.0018742119249999995,0.006586904229166665,0.03570277110964586,0.43207262689393977,0.051898003063818546,belem,rcp26
0.00966076362,0.001804452975,0.010743435405,0.12505574606118386,0.21427684298410785,0.09899258155982903,belem,rcp26
0.00021817727550000007,0.00012531463650000002,5.591728800000002e-05,0.002906590529092387,0.019011152153163416,0.0017767066048112342,belem,rcp26
0.008614056168,0.001181441731375,0.0021684690006249997,0.09050609562672535,0.05011168797825434,0.002321647538528048,belem,rcp26
0.00105090736575,0.0001003948485,0.00014411518575000002,0.007050670429664738,0.0419894485211913,0.006025884672781325,belem,rcp26
9.227185625e-05,0.0006969239025000001,7.924524125e-05,0.000416850387137126,0.01014536576423229,0.0023022774829475822,belem,rcp26
0.0007711444598958335,0.0013335580885416667,0.002533760368229167,0.028223785810047575,0.13544526488607894,0.0024250827656594255,belem,rcp26
0.0028126148823749996,0.0009747914713749999,0.0011796839462499997,0.04001624226273138,0.1907809298762879,0.011755875472942877,belem,rcp26
0.007022230231999999,0.001859848106,0.005023328061999999,0.010136590049953844,0.33589126217196347,0.033043036771742924,belem,rcp26
0.00010686329412499999,0.0003425911488124999,0.0003886890403958333,0.0019884623324082445,0.0015586144723135217,0.0030137176751063636,belem,rcp26
0.00083365027,0.00377336438,0.00416825135,0.06514507755599949,0.6962660184851536,0.023641682669109144,belem,rcp26
0.002194938295583334,0.004269054299666667,0.0015908268380833335,0.029563819353565373,0.41713502785756107,0.02622316565980367,belem,rcp26
0.0009061084822500002,0.007248867858000002,0.005268853026416668,0.061311792412895985,0.554004337022463,0.11030700122636213,belem,rcp26
0.0009589393233333334,0.0017744152833333337,0.0033072080600000005,0.048959183708132833,0.3697837772296199,0.0349651989716088,belem,rcp26
5.979475675e-05,9.161215025e-05,0.000287453693,0.002240831358531994,0.018722210261961834,0.0022705686422428706,belem,rcp26
0.0006716554836666666,0.006687352424333332,0.004321957025333332,0.03938673777798496,0.27912043936143677,0.0770230484035793,belem,rcp26
0.0022182310218750003,0.0006013870770416667,0.005067425534416667,0.005463041844699089,0.5790207539386852,0.04095767209999707,belem,rcp26
0.0020656752138333333,0.0022401410258125,0.0012770897436875,0.01660885635670714,0.37405652984124704,0.003580126802528083,belem,rcp26
0.004769119589437499,0.0034274523763333327,0.0008230395508958331,0.021808116573739326,0.14014630046651028,0.004966171204792588,belem,rcp26
0.007127549750000002,0.002744106653750001,0.018638542596250005,0.1794343950011692,0.5111720275804235,0.230380063890449,belem,rcp26
0.00023177862833333334,0.0002741034213333334,0.0011064910170000002,0.009789999738668443,0.021113073846064607,0.0015298519304557927,belem,rcp26
0.0013022399970416664,0.0026670330070416664,0.0005800370292499999,0.028288218132784926,0.04316358607716811,0.013552573683042414,belem,rcp26
0.0012819561953333334,0.002629318319,0.0013211997523333333,0.023494629582167727,0.06840227536922244,0.03014474046632119,belem,rcp26
0.00028457935,0.0016277938819999997,0.0011231398346666665,0.015864420364954276,0.1396128275886118,0.0031033026966900586,belem,rcp26
3.8015475750000004e-05,0.00023473047725000001,0.000209990247,0.002221014699144689,0.0035149796006761903,0.0013069459018759896,belem,rcp26
0.00172261728,0.0039431786175,0.0051005621025,0.06880577029452457,0.6088836405871869,0.02511790884560405,belem,rcp26
0.006820109740625001,0.005039759808333334,0.010052129617708334,0.05249941984074801,0.5803452288775217,0.16562483697157518,belem,rcp26
0.0009979035625,0.0005250507975,0.00093342364,0.005968189088829517,0.12076265727469991,0.006075655740016004,belem,rcp26
0.0034555110202083334,0.007537906783020834,0.0012384796134375002,0.06813536584562574,0.7024183831285983,0.009903659104120227,belem,rcp26
5.6942927999999996e-05,0.000299741246,0.000276015026,0.00030082269155083533,0.03701099898553364,0.005150379921179638,belem,rcp26
0.00043132052172916666,0.0003644312429583333,0.0010494697186458333,0.001563847337142444,0.09067437411376958,0.011097689078374988,belem,rcp26
0.0035566369765833335,0.0021667861192291664,0.0011826681208541667,0.020811498623012254,0.1598940471107149,0.01999287094855557,belem,rcp26
0.009162973535625,0.0022228237687500004,0.008372636195625002,0.125999767654396,1.3773695519152547,0.02075330805918802,belem,rcp26
0.000204567066,0.0004040830933333333,0.0014117653073333332,0.01572712058182527,0.16066198054713526,0.014581973468584208,belem,rcp26
0.00089820350175,0.00235043907,0.00346689762825,0.005078707927205781,0.07493226468330536,0.03530925697961087,belem,rcp26
0.00023857175,0.00020517170499999998,0.0014648305449999999,0.002076831191354838,0.08787818754615312,0.005137245121097759,belem,rcp26
0.00040157070883333347,0.0012338583876250005,0.0009553496702083337,0.015707204512245127,0.14687678196977355,0.015553344087377378,belem,rcp26
0.001298417036875,0.0053349924508333335,0.0004328056789583334,0.02308549550433888,0.0932927676241049,0.05026662439060067,belem,rcp26
0.001277714445,0.010026509186458336,0.0028926035352083335,0.06836082133596832,0.8275512388754354,0.00613711292667136,belem,rcp26
0.003739178726916667,0.003570609194145834,0.004949814462270834,0.05733450656422637,0.6860371050648449,0.0825496516208645,belem,rcp26
5.7226137999999995e-05,0.000264354372,8.356029e-05,0.0020991498270773647,0.015209463043859858,0.0008689973305807014,belem,rcp26
0.0009727532499999999,0.0005994078124999999,0.0011679889375,0.010013905984236788,0.004380013434418575,0.019557495110792227,belem,rcp26
0.00137143042275,0.000233988129,0.00012782684825,0.010292292380142792,0.0763651321088276,0.004310058584988703,belem,rcp26
0.00608956175,0.0054298592270833335,0.008779118189583334,0.0854300235364666,1.430586604682949,0.166195106526615,belem,rcp26
0.019706615088333337,0.00158180188,0.0050749476983333345,0.0836527319367385,0.3999520786000928,0.035807643758397935,belem,rcp26
0.0008849269,0.0025383429500000004,0.00123424015,0.0005952205108110199,0.24342604549370236,0.02804379144348406,belem,rcp26
0.004141819140937501,0.0008372709661250001,0.0021466202429375005,0.014095990676146664,0.09083561905775243,0.02492613078632266,belem,rcp26
0.0010135443196250002,0.004623184615833335,0.008588454497875002,0.024069304541116627,0.45122963940858324,0.10730772978706683,belem,rcp26
0.0008509263693333332,0.0003363345333333333,0.0015034153639999998,0.01719560627105244,0.16714834866422973,0.00908629234511775,belem,rcp26
0.0013048375514166661,0.0020597022505833324,0.0009489727646666663,0.015341909360907109,0.045107123672556815,0.030840172363388284,belem,rcp26
0.005594129369291668,0.0020043742881875005,0.0014608151591875003,0.02905073433393996,0.029047887459775663,0.03421581651331543,belem,rcp26
0.0006291541756249998,0.0007750449989583332,0.0058903419920833325,0.04243559821176538,0.47316108599300905,0.026122073079617836,belem,rcp26
0.0027560166205,0.002418844374375,0.006552869305125,0.017430613226945477,0.2101919142854654,0.06325440528692444,belem,rcp26
0.0009306845263750001,0.00023735578525000003,0.0004976143217083334,0.000468472532491834,0.02650739386026816,0.005071870896788517,belem,rcp26
0.0013662047926041665,0.002447563798333333,0.0004061689923958333,0.02124756635567699,0.07556057130461565,0.016841314308347132,belem,rcp26
0.01835120297645833,0.003095383634583333,0.0038218512222916662,0.018648180663135686,1.0713350350154591,0.17987007950234088,belem,rcp26
0.002071547242083333,0.017808623871458328,0.0068494707197916645,0.07457837454222316,1.9539163273140328,0.08511547912616639,belem,rcp26
0.00075417187125,0.004654317834000001,0.0032106173947500003,0.01367631599407227,0.36769929995212175,0.03510638574477803,belem,rcp26
0.0019373596249999997,0.00047271574849999995,0.0006897000264999999,0.017916585220963,0.15280623221421624,0.017055803326200696,belem,rcp26
0.0003356913216666666,0.001018921894,0.00022511065099999996,0.0037276469955803892,0.11381995488287042,0.001289116928944237,belem,rcp26
0.0022343468634375,0.0014644595546875,0.0029958658318749998,0.04175830208258397,0.11188555715593558,0.030755431180235614,belem,rcp26
0.005386855035624999,0.003636504379791666,0.003048024417916666,0.038915342231879646,0.7826428178217392,0.009273972379004165,belem,rcp26
0.00897200295125,0.0016848831833333336,0.023040777532083334,0.22024816125683797,1.130290066024194,0.19477009783290605,belem,rcp26
0.0014636671500000001,0.0009646897125,0.0028940691374999996,0.013263970174383058,0.32511544205013143,0.027966559330130286,belem,rcp26
0.007378856062083333,0.0015727840610416668,0.0028074930435416667,0.07729614279898826,0.7966337576535225,0.008625737429278477,belem,rcp26
0.0015613408915,0.0017830697755000001,0.00035107073300000004,0.00666255436189141,0.18008761327986525,0.007093817022744976,belem,rcp26
0.002285751111583333,0.0028185201676666663,0.008644607587416668,0.03559868747565303,0.8310863640639767,0.04939892282780856,belem,rcp26
0.0009465197256666666,0.0022844573829999995,0.0024623746246666663,0.030737228913721965,0.4100606370284331,0.004638956154390496,belem,rcp26
0.009574997284166664,0.008898230460416665,0.0015791225887499998,0.02601275664138752,0.3799516729638714,0.16272150780250336,belem,rcp26
0.003425845637291667,0.003425845637291667,0.0006570114920833334,0.03497775414097548,0.2880495533715227,0.007717964499682524,belem,rcp26
0.0005218284585,0.00080739600075,0.00031432974075000004,0.00866138683071455,0.058917425475574166,0.012198032431884174,belem,rcp26
8.021415891666667e-05,0.0008175673889583333,0.0003362824354583333,0.001660583228818517,0.08285695603253833,0.002541276463795998,belem,rcp26
